,Date/Time,Lat,Lon,Base_B02512,Base_B02598,Base_B02617,Base_B02682,Base_B02764,db_clusters
196816,2014-04-29 00:12:00,40.7146,-74.0088,0,1,0,0,0,0
8348,2014-04-07 16:07:00,40.7633,-73.9855,1,0,0,0,0,0
148168,2014-04-22 16:16:00,40.7563,-73.9613,0,1,0,0,0,0
464349,2014-04-19 00:51:00,40.7218,-73.9935,0,0,0,1,0,0
498900,2014-04-24 17:19:00,40.7594,-73.9682,0,0,0,1,0,0
352637,2014-04-04 11:30:00,40.7239,-73.9764,0,0,0,1,0,0
399240,2014-04-10 07:05:00,40.7544,-74.0064,0,0,0,1,0,0
225283,2014-04-02 20:44:00,40.7607,-73.9756,0,0,1,0,0,0
132105,2014-04-19 02:01:00,40.7502,-74.0025,0,1,0,0,0,0
449315,2014-04-17 06:56:00,40.7373,-73.9794,0,0,0,1,0,0
298672,2014-04-24 10:31:00,40.7641,-73.9943,0,0,1,0,0,0
106848,2014-04-15 06:12:00,40.7378,-74.0064,0,1,0,0,0,0
71052,2014-04-07 22:55:00,40.7702,-73.8648,0,1,0,0,0,0
122098,2014-04-17 16:54:00,40.7278,-73.9911,0,1,0,0,0,0
41476,2014-04-02 15:32:00,40.722,-74.0,0,1,0,0,0,0
515786,2014-04-26 14:38:00,40.7283,-73.9987,0,0,0,1,0,0
409503,2014-04-11 12:45:00,40.76,-73.9668,0,0,0,1,0,0
101078,2014-04-13 14:57:00,40.7727,-73.9552,0,1,0,0,0,0
268640,2014-04-14 22:03:00,40.6761,-73.9716,0,0,1,0,0,0
308424,2014-04-26 16:36:00,40.6763,-73.9839,0,0,1,0,0,0
192413,2014-04-28 09:11:00,40.7826,-73.9489,0,1,0,0,0,0
387922,2014-04-08 15:19:00,40.7746,-73.9634,0,0,0,1,0,0
378815,2014-04-07 14:07:00,40.6416,-73.7887,0,0,0,1,0,1
66941,2014-04-07 09:26:00,40.6359,-74.0163,0,1,0,0,0,0
243578,2014-04-07 16:05:00,40.7192,-74.0023,0,0,1,0,0,0
327614,2014-04-01 07:18:00,40.7755,-73.9503,0,0,0,1,0,0
129125,2014-04-18 17:39:00,40.7879,-73.9756,0,1,0,0,0,0
81586,2014-04-10 07:58:00,40.6457,-73.9833,0,1,0,0,0,0
525462,2014-04-27 16:49:00,40.716,-73.9913,0,0,0,1,0,0
543370,2014-04-30 09:04:00,40.7753,-73.9596,0,0,0,1,0,0
120499,2014-04-17 12:08:00,40.7683,-73.9831,0,1,0,0,0,0
260607,2014-04-11 23:31:00,40.7138,-73.9575,0,0,1,0,0,0
263714,2014-04-12 22:56:00,40.6798,-73.9893,0,0,1,0,0,0
107023,2014-04-15 07:10:00,40.6448,-73.7823,0,1,0,0,0,1
497330,2014-04-24 14:32:00,40.738,-73.9924,0,0,0,1,0,0
34882,2014-04-30 18:34:00,40.7431,-73.9863,1,0,0,0,0,0
383208,2014-04-07 20:23:00,40.7739,-73.8726,0,0,0,1,0,0
416954,2014-04-12 11:58:00,40.6418,-73.7891,0,0,0,1,0,1
106169,2014-04-14 20:50:00,40.7548,-73.9876,0,1,0,0,0,0
215888,2014-04-30 19:58:00,40.7226,-74.0035,0,1,0,0,0,0
254678,2014-04-10 16:32:00,40.7457,-73.9933,0,0,1,0,0,0
39360,2014-04-02 03:41:00,40.7554,-73.9763,0,1,0,0,0,0
454472,2014-04-17 19:22:00,40.7499,-73.9782,0,0,0,1,0,0
200803,2014-04-29 16:04:00,40.7454,-73.9853,0,1,0,0,0,0
361112,2014-04-04 23:19:00,40.7278,-73.9792,0,0,0,1,0,0
513261,2014-04-26 02:00:00,40.6822,-73.8366,0,0,0,1,0,-1
139280,2014-04-20 17:18:00,40.6929,-73.937,0,1,0,0,0,0
37202,2014-04-01 14:57:00,40.6877,-73.9799,0,1,0,0,0,0
116359,2014-04-16 17:35:00,40.7353,-74.0033,0,1,0,0,0,0
492507,2014-04-23 20:16:00,40.7644,-73.9688,0,0,0,1,0,0
337296,2014-04-02 16:37:00,40.714,-74.0094,0,0,0,1,0,0
224351,2014-04-02 17:14:00,40.7459,-73.9883,0,0,1,0,0,0
313385,2014-04-28 01:52:00,40.7145,-73.9361,0,0,1,0,0,0
216723,2014-04-30 20:46:00,40.7502,-73.9986,0,1,0,0,0,0
286540,2014-04-20 01:44:00,40.7227,-73.9882,0,0,1,0,0,0
499006,2014-04-24 17:29:00,40.755,-74.0022,0,0,0,1,0,0
483177,2014-04-22 16:29:00,40.7536,-73.9887,0,0,0,1,0,0
81501,2014-04-10 07:36:00,40.7482,-73.9768,0,1,0,0,0,0
485087,2014-04-22 20:03:00,40.733,-74.0101,0,0,0,1,0,0
363497,2014-04-05 12:12:00,40.7429,-73.9934,0,0,0,1,0,0
114327,2014-04-16 10:46:00,40.6879,-74.1829,0,1,0,0,0,2
495670,2014-04-24 09:02:00,40.7284,-73.9818,0,0,0,1,0,0
61322,2014-04-05 22:44:00,40.7735,-73.9459,0,1,0,0,0,0
98520,2014-04-12 23:12:00,40.6941,-73.907,0,1,0,0,0,0
23726,2014-04-22 06:53:00,40.7585,-73.9869,1,0,0,0,0,0
296770,2014-04-23 19:59:00,40.7604,-73.9759,0,0,1,0,0,0
335511,2014-04-02 11:55:00,40.7027,-73.9442,0,0,0,1,0,0
44363,2014-04-03 07:20:00,40.7349,-74.0034,0,1,0,0,0,0
143197,2014-04-21 16:41:00,40.7862,-73.9714,0,1,0,0,0,0
215900,2014-04-30 19:59:00,40.7196,-73.9619,0,1,0,0,0,0
404958,2014-04-10 20:16:00,40.7591,-73.9641,0,0,0,1,0,0
24806,2014-04-23 08:24:00,40.7408,-73.9863,1,0,0,0,0,0
342558,2014-04-03 10:19:00,40.7424,-73.9746,0,0,0,1,0,0
505304,2014-04-25 11:48:00,40.6979,-73.9713,0,0,0,1,0,0
164570,2014-04-24 20:11:00,40.7125,-74.0091,0,1,0,0,0,0
226213,2014-04-03 07:26:00,40.7668,-73.9853,0,0,1,0,0,0
122580,2014-04-17 17:49:00,40.7647,-73.9704,0,1,0,0,0,0
512913,2014-04-26 01:14:00,40.7216,-73.9978,0,0,0,1,0,0
25900,2014-04-24 06:57:00,40.788,-73.98,1,0,0,0,0,0
308121,2014-04-26 15:28:00,40.7835,-73.9731,0,0,1,0,0,0
47440,2014-04-03 19:05:00,40.6483,-73.7824,0,1,0,0,0,1
172369,2014-04-25 18:53:00,40.7764,-73.9569,0,1,0,0,0,0
458266,2014-04-18 09:24:00,40.7656,-73.9529,0,0,0,1,0,0
334398,2014-04-02 08:16:00,40.7392,-73.988,0,0,0,1,0,0
471938,2014-04-20 14:03:00,40.7159,-74.009,0,0,0,1,0,0
428052,2014-04-14 05:42:00,40.7648,-73.9231,0,0,0,1,0,0
189924,2014-04-27 18:34:00,40.635,-73.9691,0,1,0,0,0,0
525644,2014-04-27 17:19:00,40.7559,-73.9982,0,0,0,1,0,0
471517,2014-04-20 12:18:00,40.7739,-73.8716,0,0,0,1,0,0
189273,2014-04-27 16:44:00,40.7795,-73.9879,0,1,0,0,0,0
498617,2014-04-24 16:55:00,40.7033,-74.0115,0,0,0,1,0,0
338037,2014-04-02 17:44:00,40.7555,-73.9947,0,0,0,1,0,0
365072,2014-04-05 16:35:00,40.6143,-74.0138,0,0,0,1,0,0
523702,2014-04-27 10:52:00,40.7294,-74.0112,0,0,0,1,0,0
450484,2014-04-17 10:28:00,40.7586,-73.7521,0,0,0,1,0,-1
409485,2014-04-11 12:42:00,40.72,-74.0025,0,0,0,1,0,0
473640,2014-04-20 20:10:00,40.7204,-73.9918,0,0,0,1,0,0
68417,2014-04-07 16:42:00,40.7802,-73.975,0,1,0,0,0,0
96968,2014-04-12 19:48:00,40.7052,-74.0085,0,1,0,0,0,0
441312,2014-04-15 23:37:00,40.7203,-74.001,0,0,0,1,0,0
135881,2014-04-19 21:18:00,40.736,-73.979,0,1,0,0,0,0
199639,2014-04-29 14:06:00,40.7266,-74.0062,0,1,0,0,0,0
484596,2014-04-22 19:00:00,40.736,-73.9873,0,0,0,1,0,0
127520,2014-04-18 13:03:00,40.7247,-74.0005,0,1,0,0,0,0
174489,2014-04-25 22:06:00,40.7392,-73.9898,0,1,0,0,0,0
101040,2014-04-13 14:48:00,40.7762,-73.9559,0,1,0,0,0,0
382388,2014-04-07 19:09:00,40.7519,-73.9935,0,0,0,1,0,0
38682,2014-04-01 20:02:00,40.7592,-73.9726,0,1,0,0,0,0
11529,2014-04-10 08:15:00,40.745,-73.9949,1,0,0,0,0,0
290600,2014-04-21 21:54:00,40.7514,-73.994,0,0,1,0,0,0
535202,2014-04-29 12:13:00,40.742,-74.0046,0,0,0,1,0,0
444623,2014-04-16 15:24:00,40.7056,-74.0137,0,0,0,1,0,0
329214,2014-04-01 13:29:00,40.771,-73.8658,0,0,0,1,0,0
451967,2014-04-17 15:13:00,40.746,-73.9531,0,0,0,1,0,0
77537,2014-04-09 12:34:00,40.7453,-73.9887,0,1,0,0,0,0
300866,2014-04-24 19:51:00,40.7432,-74.0071,0,0,1,0,0,0
73561,2014-04-08 15:55:00,40.7428,-73.9865,0,1,0,0,0,0
15853,2014-04-13 23:38:00,40.7616,-73.9685,1,0,0,0,0,0
42004,2014-04-02 17:09:00,40.755,-73.9709,0,1,0,0,0,0
107938,2014-04-15 10:55:00,40.7547,-73.9763,0,1,0,0,0,0
80611,2014-04-09 23:00:00,40.8292,-73.9252,0,1,0,0,0,0
139211,2014-04-20 16:57:00,40.7269,-73.9911,0,1,0,0,0,0
453828,2014-04-17 18:23:00,40.7738,-73.9606,0,0,0,1,0,0
11536,2014-04-10 08:22:00,40.7448,-73.992,1,0,0,0,0,0
502366,2014-04-24 22:25:00,40.7515,-73.9977,0,0,0,1,0,0
128065,2014-04-18 15:02:00,40.6986,-74.1839,0,1,0,0,0,2
216520,2014-04-30 20:34:00,40.7513,-73.994,0,1,0,0,0,0
99485,2014-04-13 01:43:00,40.713,-73.9663,0,1,0,0,0,0
127138,2014-04-18 11:18:00,40.7489,-73.9927,0,1,0,0,0,0
276408,2014-04-17 00:06:00,40.7013,-73.981,0,0,1,0,0,0
520144,2014-04-26 21:31:00,40.6734,-73.9827,0,0,0,1,0,0
123373,2014-04-17 19:08:00,40.7439,-73.9835,0,1,0,0,0,0
72682,2014-04-08 11:28:00,40.7615,-73.973,0,1,0,0,0,0
444126,2014-04-16 14:02:00,40.7434,-73.9891,0,0,0,1,0,0
166302,2014-04-24 22:54:00,40.7293,-73.9872,0,1,0,0,0,0
408563,2014-04-11 09:13:00,40.7747,-73.9627,0,0,0,1,0,0
306770,2014-04-26 01:46:00,40.7222,-73.9863,0,0,1,0,0,0
240711,2014-04-06 14:51:00,40.7205,-73.9871,0,0,1,0,0,0
479402,2014-04-21 22:18:00,40.7265,-74.0023,0,0,0,1,0,0
144930,2014-04-21 22:32:00,40.774,-73.8727,0,1,0,0,0,0
113946,2014-04-16 08:44:00,40.646,-73.7767,0,1,0,0,0,1
288924,2014-04-21 08:30:00,40.7541,-73.9921,0,0,1,0,0,0
364417,2014-04-05 15:23:00,40.7752,-73.9555,0,0,0,1,0,0
223494,2014-04-02 13:40:00,40.7024,-73.9878,0,0,1,0,0,0
72860,2014-04-08 12:48:00,40.7173,-73.9954,0,1,0,0,0,0
165446,2014-04-24 21:28:00,40.7719,-73.9812,0,1,0,0,0,0
129926,2014-04-18 19:25:00,40.759,-73.994,0,1,0,0,0,0
480400,2014-04-22 07:12:00,40.7063,-74.009,0,0,0,1,0,0
112794,2014-04-15 23:06:00,40.6868,-73.9781,0,1,0,0,0,0
237763,2014-04-05 19:35:00,40.7391,-73.9992,0,0,1,0,0,0
539143,2014-04-29 19:12:00,40.7279,-73.9461,0,0,0,1,0,0
232968,2014-04-04 17:29:00,40.7638,-73.9737,0,0,1,0,0,0
481488,2014-04-22 11:13:00,40.7583,-73.9824,0,0,0,1,0,0
63982,2014-04-06 14:01:00,40.7227,-73.9773,0,1,0,0,0,0
107792,2014-04-15 10:13:00,40.7471,-73.8259,0,1,0,0,0,0
380493,2014-04-07 17:08:00,40.765,-73.9804,0,0,0,1,0,0
383655,2014-04-07 21:01:00,40.7284,-74.0019,0,0,0,1,0,0
392336,2014-04-09 07:32:00,40.7321,-74.0026,0,0,0,1,0,0
188959,2014-04-27 15:59:00,40.7276,-73.9906,0,1,0,0,0,0
57041,2014-04-05 07:11:00,40.7399,-74.0059,0,1,0,0,0,0
303128,2014-04-25 11:12:00,40.7093,-74.0107,0,0,1,0,0,0
58042,2014-04-05 14:22:00,40.7272,-74.0006,0,1,0,0,0,0
146631,2014-04-22 11:05:00,40.7141,-73.9624,0,1,0,0,0,0
247319,2014-04-08 13:52:00,40.6417,-73.7886,0,0,1,0,0,1
484306,2014-04-22 18:24:00,40.7591,-73.9772,0,0,0,1,0,0
39924,2014-04-02 07:44:00,40.7274,-73.9793,0,1,0,0,0,0
49696,2014-04-04 06:08:00,40.7342,-73.9898,0,1,0,0,0,0
514216,2014-04-26 08:23:00,40.7595,-73.9845,0,0,0,1,0,0
168545,2014-04-25 10:40:00,40.7771,-73.9616,0,1,0,0,0,0
58791,2014-04-05 16:55:00,40.7352,-74.0012,0,1,0,0,0,0
454773,2014-04-17 19:54:00,40.7299,-74.0037,0,0,0,1,0,0
55532,2014-04-04 21:54:00,40.7449,-73.9887,0,1,0,0,0,0
92444,2014-04-11 22:37:00,40.7221,-74.004,0,1,0,0,0,0
102773,2014-04-14 03:10:00,40.8612,-73.9211,0,1,0,0,0,0
125953,2014-04-18 03:59:00,40.7458,-73.9759,0,1,0,0,0,0
497924,2014-04-24 15:48:00,40.6824,-73.9918,0,0,0,1,0,0
514786,2014-04-26 11:07:00,40.7332,-74.0099,0,0,0,1,0,0
229942,2014-04-03 23:21:00,40.746,-73.9845,0,0,1,0,0,0
77517,2014-04-09 12:26:00,40.6769,-73.9976,0,1,0,0,0,0
152093,2014-04-23 07:59:00,40.7635,-73.9735,0,1,0,0,0,0
244780,2014-04-07 18:49:00,40.7614,-73.9777,0,0,1,0,0,0
94718,2014-04-12 14:09:00,40.7039,-73.9906,0,1,0,0,0,0
32515,2014-04-29 15:37:00,40.7402,-73.9948,1,0,0,0,0,0
409162,2014-04-11 11:31:00,40.7169,-74.0123,0,0,0,1,0,0
125609,2014-04-18 00:03:00,40.6767,-73.9551,0,1,0,0,0,0
336327,2014-04-02 14:38:00,40.6449,-73.7818,0,0,0,1,0,1
46022,2014-04-03 15:41:00,40.7336,-73.9942,0,1,0,0,0,0
105797,2014-04-14 19:01:00,40.7111,-73.9675,0,1,0,0,0,0
6975,2014-04-06 00:09:00,40.8042,-73.9555,1,0,0,0,0,0
524057,2014-04-27 12:25:00,40.7101,-73.9685,0,0,0,1,0,0
95777,2014-04-12 17:05:00,40.7138,-73.9854,0,1,0,0,0,0
244444,2014-04-07 18:03:00,40.7882,-73.9674,0,0,1,0,0,0
137485,2014-04-20 07:24:00,40.758,-73.9645,0,1,0,0,0,0
293580,2014-04-22 21:21:00,40.744,-73.9778,0,0,1,0,0,0
475612,2014-04-21 08:17:00,40.7452,-73.9768,0,0,0,1,0,0
28428,2014-04-25 21:46:00,40.7859,-73.9709,1,0,0,0,0,0
83893,2014-04-10 16:41:00,40.7487,-73.9799,0,1,0,0,0,0
382645,2014-04-07 19:27:00,40.7636,-73.9753,0,0,0,1,0,0
78025,2014-04-09 15:00:00,40.7912,-73.9532,0,1,0,0,0,0
448946,2014-04-17 05:34:00,40.6673,-73.9531,0,0,0,1,0,0
60556,2014-04-05 21:08:00,40.7079,-74.0129,0,1,0,0,0,0
434237,2014-04-15 08:48:00,40.721,-73.985,0,0,0,1,0,0
183924,2014-04-26 21:49:00,40.7406,-74.0057,0,1,0,0,0,0
462392,2014-04-18 20:11:00,40.7155,-73.9986,0,0,0,1,0,0
454230,2014-04-17 19:00:00,40.7569,-74.0012,0,0,0,1,0,0
48871,2014-04-03 22:31:00,40.7572,-73.9837,0,1,0,0,0,0
303593,2014-04-25 14:09:00,40.7418,-73.9897,0,0,1,0,0,0
257731,2014-04-11 10:59:00,40.7492,-73.9827,0,0,1,0,0,0
338716,2014-04-02 18:56:00,40.7868,-73.9565,0,0,0,1,0,0
244812,2014-04-07 18:53:00,40.7538,-73.9998,0,0,1,0,0,0
199009,2014-04-29 12:08:00,40.7574,-73.9607,0,1,0,0,0,0
275452,2014-04-16 18:53:00,40.751,-73.9713,0,0,1,0,0,0
92436,2014-04-11 22:36:00,40.7304,-74.0018,0,1,0,0,0,0
204660,2014-04-29 21:35:00,40.738,-74.0043,0,1,0,0,0,0
282814,2014-04-18 19:22:00,40.7069,-74.009,0,0,1,0,0,0
96351,2014-04-12 18:25:00,40.7407,-73.9903,0,1,0,0,0,0
91502,2014-04-11 20:18:00,40.7586,-73.9888,0,1,0,0,0,0
135024,2014-04-19 18:42:00,40.7223,-73.9983,0,1,0,0,0,0
358088,2014-04-04 19:28:00,40.762,-73.9746,0,0,0,1,0,0
410146,2014-04-11 14:46:00,40.6951,-73.9682,0,0,0,1,0,0
486173,2014-04-22 23:18:00,40.7217,-73.9977,0,0,0,1,0,0
555963,2014-04-04 18:27:00,40.7671,-73.9563,0,0,0,0,1,0
370513,2014-04-06 00:30:00,40.686,-73.973,0,0,0,1,0,0
517841,2014-04-26 18:02:00,40.7647,-73.9784,0,0,0,1,0,0
196481,2014-04-28 21:55:00,40.7544,-73.9721,0,1,0,0,0,0
217236,2014-04-30 21:17:00,40.7218,-73.9435,0,1,0,0,0,0
546634,2014-04-30 14:59:00,40.7251,-74.0004,0,0,0,1,0,0
146664,2014-04-22 11:15:00,40.7706,-73.8654,0,1,0,0,0,0
335439,2014-04-02 11:40:00,40.7509,-73.975,0,0,0,1,0,0
225792,2014-04-03 00:34:00,40.7194,-74.0051,0,0,1,0,0,0
514835,2014-04-26 11:18:00,40.7309,-73.9954,0,0,0,1,0,0
72356,2014-04-08 09:22:00,40.7541,-73.9817,0,1,0,0,0,0
77262,2014-04-09 10:50:00,40.6824,-73.9959,0,1,0,0,0,0
243894,2014-04-07 16:55:00,40.7493,-74.0031,0,0,1,0,0,0
47236,2014-04-03 18:38:00,40.769,-73.9597,0,1,0,0,0,0
327260,2014-04-01 06:22:00,40.7466,-74.0093,0,0,0,1,0,0
283170,2014-04-18 21:23:00,40.7309,-74.0069,0,0,1,0,0,0
360282,2014-04-04 22:16:00,40.7685,-73.9656,0,0,0,1,0,0
382687,2014-04-07 19:30:00,40.7617,-73.979,0,0,0,1,0,0
37019,2014-04-01 13:58:00,40.7497,-73.9972,0,1,0,0,0,0
347881,2014-04-03 21:01:00,40.6788,-73.9866,0,0,0,1,0,0
8123,2014-04-07 11:57:00,40.7738,-73.872,1,0,0,0,0,0
382843,2014-04-07 19:40:00,40.7394,-73.9908,0,0,0,1,0,0
128605,2014-04-18 16:20:00,40.7448,-73.9872,0,1,0,0,0,0
184091,2014-04-26 22:03:00,40.7454,-73.9716,0,1,0,0,0,0
242350,2014-04-07 07:31:00,40.778,-73.9522,0,0,1,0,0,0
508625,2014-04-25 18:36:00,40.721,-73.998,0,0,0,1,0,0
474185,2014-04-20 22:19:00,40.7265,-74.0023,0,0,0,1,0,0
513016,2014-04-26 01:26:00,40.7287,-74.0002,0,0,0,1,0,0
541824,2014-04-30 06:04:00,40.7038,-73.915,0,0,0,1,0,0
347467,2014-04-03 20:23:00,40.7281,-74.002,0,0,0,1,0,0
279751,2014-04-17 21:06:00,40.7215,-74.0045,0,0,1,0,0,0
510661,2014-04-25 21:45:00,40.7767,-73.9771,0,0,0,1,0,0
415015,2014-04-11 23:34:00,40.719,-73.9587,0,0,0,1,0,0
444021,2014-04-16 13:40:00,40.7572,-73.9817,0,0,0,1,0,0
31026,2014-04-28 07:09:00,40.726,-73.9993,1,0,0,0,0,0
311460,2014-04-27 09:50:00,40.7785,-73.9484,0,0,1,0,0,0
523790,2014-04-27 11:16:00,40.6599,-73.9545,0,0,0,1,0,0
102612,2014-04-13 22:51:00,40.7594,-73.974,0,1,0,0,0,0
337583,2014-04-02 17:03:00,40.6727,-73.9919,0,0,0,1,0,0
107826,2014-04-15 10:26:00,40.7308,-73.9922,0,1,0,0,0,0
496128,2014-04-24 10:40:00,40.7444,-73.9854,0,0,0,1,0,0
256698,2014-04-11 02:38:00,40.7453,-73.9983,0,0,1,0,0,0
269930,2014-04-15 11:57:00,40.7248,-73.8627,0,0,1,0,0,0
90135,2014-04-11 17:16:00,40.7406,-73.9945,0,1,0,0,0,0
511067,2014-04-25 22:15:00,40.7345,-74.0024,0,0,0,1,0,0
395533,2014-04-09 17:11:00,40.7245,-74.002,0,0,0,1,0,0
103576,2014-04-14 08:34:00,40.7569,-73.9784,0,1,0,0,0,0
229977,2014-04-03 23:33:00,40.7339,-74.0063,0,0,1,0,0,0
117938,2014-04-16 21:17:00,40.6834,-73.9608,0,1,0,0,0,0
196186,2014-04-28 20:54:00,40.728,-74.0022,0,1,0,0,0,0
490915,2014-04-23 17:33:00,40.7585,-73.9709,0,0,0,1,0,0
422305,2014-04-12 23:18:00,40.7224,-73.9919,0,0,0,1,0,0
526578,2014-04-27 20:52:00,40.7315,-74.0018,0,0,0,1,0,0
221313,2014-04-01 19:00:00,40.7348,-73.986,0,0,1,0,0,0
213331,2014-04-30 17:36:00,40.7511,-73.9785,0,1,0,0,0,0
131632,2014-04-18 23:37:00,40.7365,-73.9975,0,1,0,0,0,0
73274,2014-04-08 14:59:00,40.7636,-73.9824,0,1,0,0,0,0
516031,2014-04-26 15:14:00,40.7705,-73.8926,0,0,0,1,0,0
501818,2014-04-24 21:31:00,40.7861,-73.9735,0,0,0,1,0,0
237516,2014-04-05 18:46:00,40.7372,-73.9869,0,0,1,0,0,0
78684,2014-04-09 16:52:00,40.7741,-73.8726,0,1,0,0,0,0
255605,2014-04-10 19:37:00,40.6953,-74.1776,0,0,1,0,0,2
124104,2014-04-17 20:33:00,40.7604,-73.9915,0,1,0,0,0,0
396179,2014-04-09 18:19:00,40.7532,-73.9872,0,0,0,1,0,0
206450,2014-04-30 07:20:00,40.735,-73.9861,0,1,0,0,0,0
450957,2014-04-17 12:20:00,40.7573,-73.975,0,0,0,1,0,0
313112,2014-04-27 21:09:00,40.6878,-74.1819,0,0,1,0,0,2
142387,2014-04-21 14:01:00,40.7199,-74.005,0,1,0,0,0,0
240589,2014-04-06 14:02:00,40.7729,-73.9597,0,0,1,0,0,0
237677,2014-04-05 19:16:00,40.7312,-73.9904,0,0,1,0,0,0
30154,2014-04-27 02:44:00,40.7712,-73.9535,1,0,0,0,0,0
142167,2014-04-21 12:47:00,40.7821,-73.9537,0,1,0,0,0,0
168944,2014-04-25 12:21:00,40.7332,-74.0007,0,1,0,0,0,0
382874,2014-04-07 19:42:00,40.755,-73.981,0,0,0,1,0,0
187400,2014-04-27 10:48:00,40.7782,-73.9551,0,1,0,0,0,0
117979,2014-04-16 21:23:00,40.7425,-74.0042,0,1,0,0,0,0
241390,2014-04-06 19:00:00,40.726,-73.9929,0,0,1,0,0,0
508592,2014-04-25 18:32:00,40.7419,-74.0036,0,0,0,1,0,0
68822,2014-04-07 17:29:00,40.7521,-73.9716,0,1,0,0,0,0
213423,2014-04-30 17:42:00,40.7637,-73.9961,0,1,0,0,0,0
242367,2014-04-07 07:37:00,40.7681,-73.9587,0,0,1,0,0,0
171894,2014-04-25 18:15:00,40.7047,-74.008,0,1,0,0,0,0
131372,2014-04-18 22:56:00,40.7191,-74.0051,0,1,0,0,0,0
247696,2014-04-08 16:03:00,40.7555,-73.9871,0,0,1,0,0,0
542087,2014-04-30 06:45:00,40.7713,-73.9523,0,0,0,1,0,0
165014,2014-04-24 20:50:00,40.7255,-74.0046,0,1,0,0,0,0
498803,2014-04-24 17:11:00,40.7446,-73.9852,0,0,0,1,0,0
264186,2014-04-13 01:01:00,40.7409,-74.0074,0,0,1,0,0,0
150623,2014-04-22 21:30:00,40.7431,-74.0075,0,1,0,0,0,0
305315,2014-04-25 20:28:00,40.7303,-73.9936,0,0,1,0,0,0
428650,2014-04-14 07:44:00,40.7887,-73.9796,0,0,0,1,0,0
320253,2014-04-30 03:46:00,40.7232,-73.9975,0,0,1,0,0,0
396900,2014-04-09 19:44:00,40.7248,-73.9824,0,0,0,1,0,0
268137,2014-04-14 17:48:00,40.7153,-74.0094,0,0,1,0,0,0
154166,2014-04-23 15:20:00,40.7644,-73.9823,0,1,0,0,0,0
100437,2014-04-13 11:42:00,40.7457,-73.9999,0,1,0,0,0,0
417507,2014-04-12 14:12:00,40.7534,-73.9924,0,0,0,1,0,0
390624,2014-04-08 21:16:00,40.7254,-73.9949,0,0,0,1,0,0
384751,2014-04-08 04:18:00,40.7695,-73.9854,0,0,0,1,0,0
374401,2014-04-06 17:24:00,40.7629,-73.9843,0,0,0,1,0,0
208247,2014-04-30 10:39:00,40.7731,-73.8857,0,1,0,0,0,0
324183,2014-04-30 17:45:00,40.776,-73.9443,0,0,1,0,0,0
528955,2014-04-28 10:02:00,40.728,-73.991,0,0,0,1,0,0
486464,2014-04-23 04:28:00,40.6458,-73.7768,0,0,0,1,0,1
317498,2014-04-29 14:12:00,40.7134,-73.9484,0,0,1,0,0,0
309484,2014-04-26 19:57:00,40.7191,-74.0122,0,0,1,0,0,0
139032,2014-04-20 16:17:00,40.7236,-73.9517,0,1,0,0,0,0
321329,2014-04-30 09:22:00,40.7347,-73.9861,0,0,1,0,0,0
384942,2014-04-08 05:39:00,40.759,-73.994,0,0,0,1,0,0
494210,2014-04-24 03:56:00,40.7505,-73.9856,0,0,0,1,0,0
362978,2014-04-05 10:08:00,40.7224,-73.9397,0,0,0,1,0,0
75388,2014-04-08 21:07:00,40.7695,-73.864,0,1,0,0,0,0
348509,2014-04-03 21:52:00,40.6778,-74.0109,0,0,0,1,0,0
314698,2014-04-28 14:50:00,40.7657,-73.9761,0,0,1,0,0,0
21555,2014-04-19 08:42:00,40.8062,-73.9637,1,0,0,0,0,0
511053,2014-04-25 22:14:00,40.7823,-73.9808,0,0,0,1,0,0
475199,2014-04-21 07:11:00,40.7611,-73.9752,0,0,0,1,0,0
504473,2014-04-25 08:45:00,40.6862,-73.9742,0,0,0,1,0,0
272300,2014-04-15 21:10:00,40.7309,-74.0067,0,0,1,0,0,0
25432,2014-04-23 18:31:00,40.7589,-73.9742,1,0,0,0,0,0
257933,2014-04-11 12:21:00,40.7404,-73.9905,0,0,1,0,0,0
503545,2014-04-25 06:20:00,40.7872,-73.98,0,0,0,1,0,0
546305,2014-04-30 14:32:00,40.7817,-73.9757,0,0,0,1,0,0
184236,2014-04-26 22:15:00,40.7589,-73.9761,0,1,0,0,0,0
32256,2014-04-29 12:37:00,40.7091,-74.0117,1,0,0,0,0,0
480491,2014-04-22 07:24:00,40.7248,-73.9924,0,0,0,1,0,0
271111,2014-04-15 17:38:00,40.745,-73.9901,0,0,1,0,0,0
74128,2014-04-08 17:23:00,40.7058,-74.0099,0,1,0,0,0,0
235355,2014-04-04 23:44:00,40.7378,-74.0044,0,0,1,0,0,0
310436,2014-04-26 23:09:00,40.7421,-74.0044,0,0,1,0,0,0
89200,2014-04-11 14:59:00,40.7451,-74.006,0,1,0,0,0,0
154900,2014-04-23 16:43:00,40.7566,-73.9766,0,1,0,0,0,0
345549,2014-04-03 17:33:00,40.7424,-73.9837,0,0,0,1,0,0
171026,2014-04-25 16:56:00,40.7744,-73.9846,0,1,0,0,0,0
483736,2014-04-22 17:25:00,40.6853,-73.9765,0,0,0,1,0,0
77966,2014-04-09 14:44:00,40.9182,-74.0777,0,1,0,0,0,-1
554641,2014-04-01 06:34:00,40.7357,-73.9792,0,0,0,0,1,0
405776,2014-04-10 21:31:00,40.7586,-73.9795,0,0,0,1,0,0
